# STN,YYYYMMDD,   RH, EV24
# 
  348,20080424,    7,   20
  348,20080425,    0,   23
  348,20080426,   -1,   32
  348,20080427,   -1,   29
  348,20080428,   18,   11
  348,20080429,   26,   22
  348,20080430,    1,   16
  348,20080501,    4,   27
  348,20080502,    0,   31
  348,20080503,    0,   38
  348,20080504,    0,   41
  348,20080505,    0,   45
  348,20080506,    0,   45
  348,20080507,    0,   45
  348,20080508,    0,   47
  348,20080509,    0,   48
  348,20080510,    0,   49
  348,20080511,    0,   49
  348,20080512,    0,   48
  348,20080513,    0,   41
  348,20080514,    0,   37
  348,20080515,    3,   26
  348,20080516,  128,   17
  348,20080517,   83,    7
  348,20080518,    0,   36
  348,20080519,   -1,   26
  348,20080520,    0,   41
  348,20080521,    0,   43
  348,20080522,    0,   33
  348,20080523,    0,   37
  348,20080524,    0,   45
  348,20080525,   82,   13
  348,20080526,   12,   13
  348,20080527,   -1,   24
  348,20080528,   -1,   32
  348,20080529,   24,   16
  348,20080530,   22,   23
  348,20080531,   59,   28
  348,20080601,   -1,   21
  348,20080602,   50,   38
  348,20080603,   47,   27
  348,20080604,    0,   23
  348,20080605,   -1,   10
  348,20080606,    0,   44
  348,20080607,    0,   30
  348,20080608,    0,   44
  348,20080609,    0,   52
  348,20080610,    0,   49
  348,20080611,    0,   38
  348,20080612,   71,   11
  348,20080613,    1,   30
  348,20080614,   25,   22
  348,20080615,   75,   31
  348,20080616,    0,   41
  348,20080617,    0,   45
  348,20080618,    0,   38
  348,20080619,    9,   24
  348,20080620,    0,   36
  348,20080621,    0,   35
  348,20080622,    0,   37
  348,20080623,    0,   42
  348,20080624,    0,   48
  348,20080625,    0,   36
  348,20080626,    0,   45
  348,20080627,   27,   44
  348,20080628,    9,   27
  348,20080629,   -1,   35
  348,20080630,   -1,   38
  348,20080701,    0,   54
  348,20080702,    1,   32
  348,20080703,    6,   15
  348,20080704,    0,   48
  348,20080705,    7,   31
  348,20080706,    3,   30
  348,20080707,   72,   23
  348,20080708,  207,   21
  348,20080709,   79,   24
  348,20080710,   43,   10
  348,20080711,   84,   25
  348,20080712,   24,   37
  348,20080713,   -1,   34
  348,20080714,    0,   44
  348,20080715,   -1,   13
  348,20080716,   13,   33
  348,20080717,   75,   12
  348,20080718,   23,   18
  348,20080719,  140,   17
  348,20080720,   38,   28
  348,20080721,   56,   10
  348,20080722,   -1,   37
  348,20080723,    0,   35
  348,20080724,    0,   51
  348,20080725,    0,   47
  348,20080726,   32,   35
  348,20080727,    0,   45
  348,20080728,  111,   22
  348,20080729,   16,   28
  348,20080730,    0,   31
  348,20080731,    0,   44
  348,20080801,  176,   41
  348,20080802,   11,   32
  348,20080803,   93,   14
  348,20080804,    8,   42
  348,20080805,    0,   34
  348,20080806,    2,   39
  348,20080807,  130,   14
  348,20080808,   23,   31
  348,20080809,    9,   32
  348,20080810,   35,   25
  348,20080811,    0,   21
  348,20080812,   24,   29
  348,20080813,    6,   31
  348,20080814,   24,   28
  348,20080815,   11,   35
  348,20080816,    0,   36
  348,20080817,   47,   16
  348,20080818,  122,   11
  348,20080819,   19,   22
  348,20080820,  144,   13
  348,20080821,    5,   20
  348,20080822,   45,    9
  348,20080823,   65,   33
  348,20080824,    5,   19
  348,20080825,   -1,   30
  348,20080826,    0,    8
  348,20080827,    0,    5
  348,20080828,    0,    9
  348,20080829,    0,   28
  348,20080830,    0,   38
  348,20080831,   -1,   35
  348,20080901,   -1,   22
  348,20080902,   64,    9
  348,20080903,   34,   13
  348,20080904,    0,   24
  348,20080905,   45,   12
  348,20080906,    0,   21
  348,20080907,   51,   10
  348,20080908,   10,   12
  348,20080909,   17,   32
  348,20080910,    0,   23
  348,20080911,    0,   22
  348,20080912,   51,    4
  348,20080913,    4,   11
  348,20080914,    0,   27
  348,20080915,    0,   24
  348,20080916,    0,   14
  348,20080917,    0,   17
  348,20080918,    0,   24
  348,20080919,    0,   21
  348,20080920,    0,   26
  348,20080921,    0,   19
  348,20080922,    0,   14
  348,20080923,   21,    6
  348,20080924,   -1,    9
  348,20080925,    0,   24
  348,20080926,    0,   23
  348,20080927,    0,   23
  348,20080928,    0,   18
  348,20080929,   40,   12
  348,20080930,  163,    5
  348,20081001,   94,   11
  348,20081002,  110,   10
  348,20081003,   12,   15
  348,20081004,   28,   12
  348,20081005,  177,    3
  348,20081006,   -1,    9
  348,20081007,    1,    7
  348,20081008,    9,   11
  348,20081009,    0,   16
  348,20081010,    0,   15
  348,20081011,    0,   16
  348,20081012,    0,    9
  348,20081013,    0,   14
  348,20081014,   -1,   12
  348,20081015,   24,    4
  348,20081016,   51,   10
  348,20081017,    8,    8
  348,20081018,    0,   11
  348,20081019,    0,    8
  348,20081020,   -1,   14
  348,20081021,   52,    8
  348,20081022,    0,    9
  348,20081023,    0,   13
  348,20081024,   42,    2
  348,20081025,    0,   12
  348,20081026,   99,    2
  348,20081027,    1,   10
  348,20081028,   49,    5
  348,20081029,    0,    6
  348,20081030,    6,    8
  348,20081031,    0,    6
  348,20081101,   25,    3
  348,20081102,   -1,    8
  348,20081103,    0,    1
  348,20081104,    0,    3
  348,20081105,   -1,    1
  348,20081106,   -1,    8
  348,20081107,    2,    7
  348,20081108,    0,    9
  348,20081109,   51,    6
  348,20081110,  126,    3
  348,20081111,  188,    4
  348,20081112,   31,    6
  348,20081113,    2,    7
  348,20081114,    1,    1
  348,20081115,   20,    2
  348,20081116,   -1,    3
  348,20081117,   -1,    5
  348,20081118,    6,    2
  348,20081119,    0,    3
  348,20081120,   35,    3
  348,20081121,   45,    5
  348,20081122,   44,    3
  348,20081123,   54,    1
  348,20081124,   60,    3
  348,20081125,   -1,    3
  348,20081126,    1,    2
  348,20081127,   -1,    1
  348,20081128,   -1,    1
  348,20081129,   -1,    3
  348,20081130,   58,    1
  348,20081201,    1,    2
  348,20081202,   90,    2
  348,20081203,   16,    4
  348,20081204,   25,    1
  348,20081205,    4,    2
  348,20081206,   24,    3
  348,20081207,    0,    4
  348,20081208,    0,    2
  348,20081209,   41,    1
  348,20081210,   53,    4
  348,20081211,   12,    1
  348,20081212,    0,    2
  348,20081213,    0,    4
  348,20081214,    0,    2
  348,20081215,    0,    1
  348,20081216,    0,    1
  348,20081217,   -1,    2
  348,20081218,    0,    1
  348,20081219,   55,    4
  348,20081220,   14,    1
  348,20081221,    5,    1
  348,20081222,   -1,    3
  348,20081223,    0,    3
  348,20081224,   -1,    1
  348,20081225,    0,    2
  348,20081226,    0,    4
  348,20081227,    0,    4
  348,20081228,    0,    4
  348,20081229,    0,    4
  348,20081230,    0,    4
  348,20081231,    0,    1
  348,20090101,    0,    1
  348,20090102,    1,    2
  348,20090103,   -1,    1
  348,20090104,   13,    1
  348,20090105,   21,    3
  348,20090106,    0,    4
  348,20090107,    1,    3
  348,20090108,   -1,    1
  348,20090109,    0,    3
  348,20090110,    0,    3
  348,20090111,    0,    4
  348,20090112,   24,    2
  348,20090113,   22,    1
  348,20090114,    0,    4
  348,20090115,    0,    5
  348,20090116,    0,    2
  348,20090117,   10,    2
  348,20090118,   43,    1
  348,20090119,   32,    1
  348,20090120,    2,    5
  348,20090121,    0,    3
  348,20090122,   56,    1
  348,20090123,  171,    1
  348,20090124,    2,    4
  348,20090125,    0,    5
  348,20090126,    0,    5
  348,20090127,    0,    6
  348,20090128,    0,    5
  348,20090129,    0,    6
  348,20090130,    0,    7
  348,20090131,    0,    7
  348,20090201,   -1,    5
  348,20090202,    1,    2
  348,20090203,   16,    1
  348,20090204,   -1,    1
  348,20090205,   32,    3
  348,20090206,   -1,    5
  348,20090207,   49,    4
  348,20090208,    9,    3
  348,20090209,  105,    2
  348,20090210,   82,    1
  348,20090211,    6,    5
  348,20090212,    1,    9
  348,20090213,    5,    3
  348,20090214,    0,    9
  348,20090215,   48,    3
  348,20090216,   56,    6
  348,20090217,   24,    2
  348,20090218,    0,    6
  348,20090219,   11,    2
  348,20090220,    2,    3
  348,20090221,   -1,    6
  348,20090222,    2,    4
  348,20090223,    3,    4
  348,20090224,    0,    4
  348,20090225,    5,    3
  348,20090226,    3,    8
  348,20090227,   13,    3
  348,20090228,    0,    6
  348,20090301,    2,    9
  348,20090302,    0,    8
  348,20090303,   -1,    5
  348,20090304,    4,    3
  348,20090305,    1,    7
  348,20090306,    9,   12
  348,20090307,   -1,    8
  348,20090308,   47,   14
  348,20090309,    3,    6
  348,20090310,   50,    3
  348,20090311,   -1,   16
  348,20090312,   22,    4
  348,20090313,    0,   14
  348,20090314,   11,    6
  348,20090315,    0,   13
  348,20090316,    0,   10
  348,20090317,    0,   19
  348,20090318,    0,   14
  348,20090319,    0,   16
  348,20090320,    0,   21
  348,20090321,    0,   20
  348,20090322,   -1,   19
  348,20090323,   54,    6
  348,20090324,   24,   13
  348,20090325,  120,    7
  348,20090326,   47,    5
  348,20090327,    1,   13
  348,20090328,   91,   12
  348,20090329,    6,   16
  348,20090330,    0,   21
  348,20090331,    0,   25
  348,20090401,    0,   24
  348,20090402,    0,   29
  348,20090403,    0,   27
  348,20090404,    0,    6
  348,20090405,    0,   18
  348,20090406,    0,   23
  348,20090407,   -1,    9
  348,20090408,   27,    9
  348,20090409,    7,   12
  348,20090410,   11,   27
  348,20090411,   17,   24
  348,20090412,   28,   18
  348,20090413,    0,   28
  348,20090414,    0,   25
  348,20090415,    6,   33
  348,20090416,   28,   19
  348,20090417,   28,   22
  348,20090418,    0,   35
  348,20090419,    0,   32
  348,20090420,    0,   31
  348,20090421,    0,   35
  348,20090422,    0,   32
  348,20090423,    0,   26
  348,20090424,    0,   37
  348,20090425,    0,   29
  348,20090426,   44,   13
  348,20090427,   24,   23
  348,20090428,   49,   10
  348,20090429,    0,   30
  348,20090430,    0,   37
  348,20090501,    0,   37
  348,20090502,    0,   27
  348,20090503,    5,   17
  348,20090504,    3,   31
  348,20090505,   45,   10
  348,20090506,   13,   16
  348,20090507,    0,   23
  348,20090508,    6,   25
  348,20090509,    0,   29
  348,20090510,    0,   41
  348,20090511,    0,   38
  348,20090512,    0,   32
  348,20090513,    0,   33
  348,20090514,   27,   28
  348,20090515,   65,   14
  348,20090516,    4,   25
  348,20090517,   88,   18
  348,20090518,    2,   32
  348,20090519,   -1,   29
  348,20090520,    0,   39
  348,20090521,    0,   30
  348,20090522,    0,   39
  348,20090523,    4,   38
  348,20090524,    0,   47
  348,20090525,   -1,   38
  348,20090526,  229,   11
  348,20090527,    5,   22
  348,20090528,    0,   34
  348,20090529,    0,   50
  348,20090530,    0,   49
  348,20090531,    0,   43
  348,20090601,    0,   50
  348,20090602,    0,   48
  348,20090603,    0,   31
  348,20090604,    7,   25
  348,20090605,    8,   21
  348,20090606,    0,   28
  348,20090607,   68,   17
  348,20090608,    1,   40
  348,20090609,  192,   25
  348,20090610,   93,   21
  348,20090611,   72,   22
  348,20090612,    0,   46
  348,20090613,    0,   47
  348,20090614,   58,   21
  348,20090615,   24,   21
  348,20090616,   40,   25
  348,20090617,   -1,   43
  348,20090618,    1,   38
  348,20090619,    0,   38
  348,20090620,    0,   27
  348,20090621,    8,   41
  348,20090622,    0,   39
  348,20090623,    0,   49
  348,20090624,    0,   49
  348,20090625,    0,   45
  348,20090626,    0,   43
  348,20090627,    0,   31
  348,20090628,    0,   24
  348,20090629,    0,   42
  348,20090630,    0,   52
  348,20090701,    0,   46
  348,20090702,    0,   52
  348,20090703,    0,   46
  348,20090704,    0,   52
  348,20090705,    2,   37
  348,20090706,   39,   37
  348,20090707,   68,   18
  348,20090708,   15,   31
  348,20090709,   -1,   22
  348,20090710,   98,   19
  348,20090711,    1,   34
  348,20090712,   48,   20
  348,20090713,    1,   42
  348,20090714,   -1,   40
  348,20090715,   -1,   42
  348,20090716,    0,   49
  348,20090717,   39,   32
  348,20090718,   53,   18
  348,20090719,   36,   31
  348,20090720,   24,   36
  348,20090721,  209,   34
  348,20090722,  115,   31
  348,20090723,   36,   17
  348,20090724,   34,   31
  348,20090725,    3,   43
  348,20090726,   -1,   38
  348,20090727,    1,   27
  348,20090728,   -1,   35
  348,20090729,   -1,   28
  348,20090730,    1,   29
  348,20090731,    0,   38
  348,20090801,    0,   39
  348,20090802,   52,   18
  348,20090803,    0,   35
  348,20090804,    0,   44
  348,20090805,    0,   43
  348,20090806,    0,   47
  348,20090807,    0,   32
  348,20090808,    0,   27
  348,20090809,   -1,   24
  348,20090810,   26,   34
  348,20090811,   15,   27
  348,20090812,   92,   13
  348,20090813,    0,   31
  348,20090814,    0,   33
  348,20090815,    0,   42
  348,20090816,    0,   34
  348,20090817,    0,   26
  348,20090818,    0,   39
  348,20090819,    0,   41
  348,20090820,  133,   32
  348,20090821,    0,   29
  348,20090822,   -1,   33
  348,20090823,    0,   39
  348,20090824,   -1,   36
  348,20090825,   49,   11
  348,20090826,   -1,   29
  348,20090827,   -1,   19
  348,20090828,   62,   29
  348,20090829,   14,   30
  348,20090830,   12,   19
  348,20090831,    0,   32
  348,20090901,    7,   12
  348,20090902,   13,   27
  348,20090903,   34,   18
  348,20090904,   88,   23
  348,20090905,   -1,   29
  348,20090906,   -1,   16
  348,20090907,   -1,   31
  348,20090908,    0,   32
  348,20090909,   -1,   12
  348,20090910,   -1,   28
  348,20090911,    0,   23
  348,20090912,    4,   23
  348,20090913,    1,   13
  348,20090914,   31,   22
  348,20090915,   12,    5
  348,20090916,    0,   19
  348,20090917,    0,   26
  348,20090918,    0,   27
  348,20090919,    0,   21
  348,20090920,    0,   18
  348,20090921,    0,   21
  348,20090922,    0,   22
  348,20090923,   -1,   13
  348,20090924,    0,   21
  348,20090925,    0,   10
  348,20090926,    0,   21
  348,20090927,    0,   19
  348,20090928,    0,   11
  348,20090929,    5,    7
  348,20090930,    4,    5
  348,20091001,   44,    9
  348,20091002,   -1,    5
  348,20091003,   26,    6
  348,20091004,   -1,   19
  348,20091005,   41,    3
  348,20091006,   39,    6
  348,20091007,  147,    7
  348,20091008,   95,   16
  348,20091009,  111,   18
  348,20091010,   45,    8
  348,20091011,   26,    6
  348,20091012,    4,   13
